time,size
1619894863.502113,67
1619894863.522555,433
1619894863.522655,273
1619894863.527310,75
1619894865.026560,164
1619894865.030585,164
1619894865.073577,54
1619894870.033504,164
1619894870.040365,164
1619894870.094282,54
1619894872.723899,1392
1619894872.723899,1381
1619894872.744555,67
1619894872.762418,212
1619894872.762504,177
1619894872.771674,75
1619894875.053248,164
1619894875.227403,164
1619894875.271568,54
1619894880.232236,164
1619894880.240049,164
1619894880.295023,54
1619894885.250807,164
1619894885.253651,164
1619894885.297055,54
1619894889.412375,66
1619894889.435110,66
1619894890.269066,164
1619894890.274043,164
1619894890.314989,54
1619894891.893325,98
1619894892.910029,98
1619894893.910760,98
1619894894.909784,98
1619894895.280703,164
1619894895.285381,164
1619894895.327498,54
1619894895.910569,98
1619894896.909431,98
1619894897.911024,98
1619894898.910610,98
1619894899.910999,98
1619894900.294620,164
1619894900.299034,164
1619894900.340741,54
1619894900.909433,98
1619894901.850342,66
1619894901.867795,66
1619894901.934877,98
1619894901.964636,98
1619894902.023723,66
1619894902.044147,66
1619894902.960724,98
1619894902.987986,98
1619894902.992532,74
1619894902.992532,74
1619894903.016305,90
1619894903.023579,102
1619894904.202114,71
1619894904.445959,360
1619894904.470271,149
1619894904.476060,66
1619894905.305651,164
1619894905.310482,164
1619894905.352733,54
1619894910.319329,164
1619894910.323665,164
1619894910.365588,54
1619894912.074983,78
1619894912.074983,78
1619894915.332754,164
1619894915.338002,164
1619894915.379125,54
1619894920.342859,164
1619894920.346550,164
1619894920.398957,54
1619894925.359349,164
1619894925.364721,164
1619894925.406508,54
1619894930.376255,164
1619894930.457543,164
1619894930.500361,54
1619894931.722599,92
1619894931.746255,66
1619894931.751800,92
1619894931.755870,66
1619894935.470781,164
1619894935.474666,164
1619894935.515917,54
1619894940.484558,164
1619894940.489810,164
1619894940.530795,54
1619894945.497621,164
1619894945.500656,164
1619894945.543318,54
1619894947.130600,66
1619894947.150844,66
1619894949.489876,66
1619894949.511181,66
1619894950.501492,164
1619894950.506719,164
1619894950.549005,54
1619894955.512017,164
1619894955.516470,164
1619894955.558847,54
1619894960.529414,164
1619894960.535758,164
1619894960.578455,54
1619894964.210313,71
1619894964.494337,360
1619894964.524121,149
1619894964.529649,66
1619894965.267300,98
1619894965.543274,164
1619894965.546752,164
1619894965.588889,54
1619894966.280750,98
1619894967.280241,98
1619894968.281187,98
1619894969.280194,98
1619894970.281235,98
1619894970.562585,164
1619894970.567848,164
1619894970.609569,54
1619894971.278038,98
1619894972.083421,78
1619894972.083421,78
1619894972.280478,98
1619894973.277769,98
1619894974.280448,98
1619894975.278352,98
1619894975.320510,98
1619894975.349232,98
1619894975.577887,164
1619894975.583230,164
1619894975.638905,54
1619894976.349735,98
1619894976.376108,98
1619894976.384667,74
1619894976.384667,74
1619894976.407721,102
1619894976.415269,90
1619894976.809565,66
1619894976.832867,66
1619894980.589042,164
1619894980.592424,164
1619894980.635234,54
1619894985.593291,164
1619894985.599565,164
1619894985.652754,54
1619894990.606562,164
1619894990.669794,164
1619894990.721341,54
1619894992.319955,66
1619894992.339562,66
1619894995.671720,164
1619894995.690159,164
1619894995.734248,54
1619895000.705785,164
1619895000.711264,164
1619895000.752631,54
1619895005.714867,164
1619895005.719642,164
1619895005.762508,54
1619895009.529772,66
1619895009.551571,66
1619895010.724572,164
1619895010.729617,164
1619895010.770898,54
1619895015.735790,164
1619895015.740866,164
1619895015.782420,54
1619895020.743376,164
1619895020.747391,164
1619895020.789725,54
1619895021.847863,66
1619895021.868130,66
1619895024.220472,71
1619895024.547892,360
1619895024.571941,149
1619895024.576099,66
1619895025.757679,164
1619895025.761681,164
1619895025.803883,54
1619895030.765168,164
1619895030.770505,164
1619895030.811505,54
1619895032.094770,78
1619895032.094770,78
1619895035.781449,164
1619895035.786034,164
1619895035.827859,54
1619895037.367963,66
1619895037.390067,66
1619895038.405028,98
1619895039.430284,98
1619895040.430314,98
1619895040.800537,164
1619895040.807563,164
1619895040.862049,54
1619895041.427438,98
1619895042.430146,98
1619895043.429189,98
1619895044.430356,98
1619895045.428880,98
1619895045.815549,164
