time,size
1620151551.904817,97
1620151551.906586,66
1620151565.711421,100
1620151565.730895,100
1620151565.751398,54
1620151578.789935,114
1620151578.789990,1294
1620151578.825205,78
1620151578.825205,66
1620151580.784818,77
1620151580.824517,77
1620151580.826278,66
1620151595.712028,100
1620151595.717811,100
1620151595.734791,54
1620151611.292976,77
1620151611.325040,77
1620151611.326621,66
1620151621.842548,77
1620151621.845840,66
1620151625.712524,100
1620151625.753154,54
1620151625.781971,100
1620151625.795413,54
1620151641.801112,77
1620151641.838451,77
1620151641.843275,66
1620151642.934104,99
1620151642.955721,97
1620151642.989005,66
1620151655.712338,100
1620151655.717063,54
1620151655.719745,100
1620151655.733214,54
1620151669.533256,100
1620151669.549902,54
1620151669.550049,100
1620151669.591322,54
1620151672.308887,77
1620151672.346335,77
1620151672.356611,66
1620151685.712853,100
1620151685.730786,54
1620151685.735801,100
1620151685.799352,54
1620151702.802808,77
1620151702.837771,77
1620151702.861879,66
1620151715.713543,100
1620151715.721002,100
1620151715.739852,54
1620151719.020947,66
1620151719.061797,66
1620151733.339729,77
1620151733.377562,77
1620151733.380295,66
1620151733.938948,99
1620151733.957505,97
1620151733.973648,66
1620151741.859555,77
1620151741.862799,66
1620151745.714249,100
1620151745.724807,100
1620151745.739618,54
1620151763.858616,77
1620151763.896413,77
1620151763.898250,66
1620151767.372369,354
1620151767.375857,190
1620151767.378925,1514
1620151767.378925,1514
1620151767.378925,1514
1620151767.382682,1113
1620151767.382682,136
1620151767.389239,54
1620151767.389276,54
1620151767.396441,54
1620151767.397313,54
1620151767.397354,54
1620151767.419100,92
1620151767.423420,74
1620151767.436463,54
1620151767.438638,90
1620151767.456438,74
1620151767.475523,66
1620151767.477935,54
1620151767.492779,54
1620151767.503241,267
1620151767.517320,54
1620151767.518450,1514
1620151767.518511,1514
1620151767.518548,1514
1620151767.518580,945
1620151767.526674,54
1620151767.526674,54
1620151767.526712,54
1620151767.526712,54
1620151767.601892,196
1620151767.601941,92
1620151767.608263,54
1620151767.664070,180
1620151767.684546,105
1620151767.686293,739
1620151767.713662,392
1620151767.754542,54
1620151775.714722,100
1620151775.721543,100
1620151775.735677,54
1620151779.030152,66
1620151779.041195,66
1620151779.335589,98
1620151780.336697,98
1620151781.338664,98
1620151782.338926,98
1620151783.342138,98
1620151784.368224,98
1620151785.344977,98
1620151786.347017,98
1620151787.350669,98
1620151788.349981,98
1620151789.446092,89
1620151789.462769,153
1620151789.476691,74
1620151789.485928,74
1620151789.491447,66
1620151789.491447,256
1620151789.501409,66
1620151789.502374,530
1620151789.502518,99
1620151789.506780,66
1620151789.506780,66
1620151794.368674,77
1620151794.402405,77
1620151794.406765,66
1620151805.714495,100
1620151805.763759,100
1620151805.779027,54
1620151806.821045,538
1620151806.821202,1294
1620151806.850683,78
1620151806.850683,66
1620151824.849101,77
1620151824.884851,77
1620151824.887689,66
1620151824.990004,99
1620151825.012053,97
1620151825.015812,66
1620151834.940591,54
1620151835.715071,100
1620151835.726110,100
1620151835.740544,54
1620151855.328878,77
1620151855.360895,77
1620151855.363872,66
1620151861.865618,77
1620151861.869661,66
1620151865.715689,100
1620151865.723217,100
1620151865.741970,54
1620151885.818817,77
1620151885.853384,77
1620151885.856115,66
1620151895.716292,100
1620151895.721833,100
1620151895.738043,54
1620151915.996730,99
1620151916.014059,97
1620151916.031149,66
1620151916.315561,77
1620151916.353110,77
1620151916.359698,66
1620151925.715979,100
1620151925.752832,100
1620151925.771447,54
1620151946.824390,77
1620151946.859101,77
1620151946.860673,66
1620151955.716583,100
1620151955.723183,100
1620151955.737436,54
1620151969.629463,100
1620151969.643216,54
1620151969.643369,100
1620151969.687483,54
1620151977.278843,77
1620151977.316900,77
1620151977.318429,66
1620151981.876199,77
1620151981.877801,66
1620151985.717098,100
1620151985.721396,54
1620151985.723835,100
1620151985.783526,54
1620152007.019547,99
1620152007.035793,97
1620152007.053545,66
1620152007.793364,77
1620152007.825810,77
1620152007.829765,66
1620152009.985716,74
1620152010.001764,90
1620152010.060866,74
1620152010.078573,66
1620152010.093682,54
1620152010.102164,267
1620152010.112249,54
1620152010.119440,54
1620152010.122488,1514
1620152010.122671,1514
1620152010.122803,1514
1620152010.122924,185
1620152010.144040,185
1620152010.185835,54
1620152010.185835,54
1620152010.185895,54
1620152010.185895,54
1620152010.185895,66
1620152010.324435,180
1620152010.343955,105
1620152010.345559,1354
1620152010.379615,944
1620152010.424990,54
1620152010.610105,79
1620152010.625416,174
1620152010.630462,74
1620152010.641416,74
1620152010.643196,66
1620152010.650739,243
1620152010.665197,66
1620152010.665278,1494
1620152010.665316,1494
1620152010.665348,1494
1620152010.666874,1091
1620152010.674639,66
1620152010.674639,66
1620152010.674688,66
1620152010.674688,66
1620152010.732333,192
1620152010.745039,66
1620152010.745084,236
1620152010.745920,135
1620152010.761666,759
1620152010.761666,66
1620152010.761708,66
1620152010.769444,66
1620152010.769476,104
1620152010.806868,66
1620152010.867279,104
1620152010.873328,936
1620152010.873482,104
1620152010.878087,66
1620152010.878087,66
1620152010.880417,66
1620152010.955194,96
1620152010.969819,133
1620152010.980152,74
1620152010.998628,66
1620152011.018670,54
1620152011.018670,248
1620152011.038542,54
1620152011.038585,150
1620152011.039546,1486
1620152011.039573,1404
1620152011.040295,392
1620152011.040310,63
1620152011.041726,54
1620152011.041726,54
1620152011.041764,54
1620152011.041764,54
1620152011.041764,54
1620152011.115663,180
1620152011.135011,54
1620152011.135058,60
1620152011.135079,99
1620152011.139163,54
1620152011.139163,54
