time,size
1620075967.167746,152
1620075967.175550,75
1620075967.208016,75
1620075968.199053,164
1620075968.205772,164
1620075968.260304,54
1620075972.676928,78
1620075972.776512,334
1620075972.786123,581
1620075972.789705,521
1620075972.789705,539
1620075972.886118,67
1620075972.910239,67
1620075972.988418,229
1620075972.988507,312
1620075972.988533,90
1620075972.988556,252
1620075972.995564,75
1620075972.995564,75
1620075972.997221,86
1620075972.997296,220
1620075972.997324,126
1620075973.003391,75
1620075973.047987,75
1620075973.214693,164
1620075973.219381,164
1620075973.261220,54
1620075974.278778,66
1620075974.373701,66
1620075975.642609,79
1620075976.668885,79
1620075976.776976,95
1620075976.799466,1392
1620075976.910617,1392
1620075976.919812,75
1620075976.927580,1392
1620075976.927580,730
1620075977.018494,1392
1620075977.033366,67
1620075977.048936,427
1620075977.049049,280
1620075977.056695,75
1620075977.100814,75
1620075978.234605,164
1620075978.242732,164
1620075978.296723,54
1620075983.248928,164
1620075983.255844,164
1620075983.310801,54
1620075988.266219,164
1620075988.273809,164
1620075988.329698,54
1620075988.419852,71
1620075989.267001,360
1620075989.358852,149
1620075989.362756,66
1620075990.459340,66
1620075990.566108,66
1620075993.286446,164
1620075993.290943,164
1620075993.331729,54
1620075998.297893,164
1620075998.305427,164
1620075998.360443,54
1620076003.314403,164
1620076003.319523,164
1620076003.363238,54
1620076003.758878,66
1620076003.854431,66
1620076008.331435,164
1620076008.371499,164
1620076008.425072,54
1620076010.444834,78
1620076010.444834,78
1620076013.380668,164
1620076013.386511,164
1620076013.427069,54
1620076018.399130,164
1620076018.402946,164
1620076018.446340,54
1620076023.084990,98
1620076023.418031,164
1620076023.426220,164
1620076023.480907,54
1620076024.107174,98
1620076025.109328,98
1620076026.106693,98
1620076027.109082,98
1620076028.106597,98
1620076028.433297,164
1620076028.436768,164
1620076028.479665,54
1620076029.107672,98
1620076030.107071,98
1620076031.110790,98
1620076032.107601,98
1620076033.135053,98
1620076033.226679,98
1620076033.437440,164
1620076033.443501,164
1620076033.485784,54
1620076034.156962,98
1620076034.227254,98
1620076034.232308,74
1620076034.288025,90
1620076034.291959,74
1620076034.368003,102
1620076034.398122,66
1620076034.461309,66
1620076035.600502,66
1620076035.645140,66
1620076037.765346,79
1620076037.825628,119
1620076037.846666,1392
1620076037.919039,84
1620076037.924713,1392
1620076037.933025,75
1620076037.943501,1392
1620076037.943501,1392
1620076037.943501,1392
1620076037.943501,1392
1620076037.943501,1327
1620076037.996069,67
1620076037.996488,67
1620076038.033090,67
1620076038.033258,608
1620076038.076088,75
1620076038.448637,164
1620076038.454590,164
1620076038.495055,54
1620076043.458904,164
1620076043.463905,164
1620076043.504987,54
1620076048.437951,71
1620076048.469096,164
1620076048.475307,164
1620076048.516274,54
1620076048.878380,66
1620076048.925929,66
1620076049.381876,360
1620076049.484483,149
1620076049.487607,66
1620076053.485843,164
1620076053.490843,164
1620076053.533222,54
1620076058.493315,164
1620076058.496392,164
1620076058.539648,54
1620076063.504193,164
1620076063.508220,164
1620076063.550822,54
1620076068.515834,164
1620076068.581341,164
1620076068.623875,54
1620076070.453008,78
1620076070.455244,78
1620076073.589926,164
1620076073.592330,164
1620076073.636747,54
1620076078.603087,164
1620076078.607258,164
1620076078.649654,54
1620076078.722222,92
1620076078.778711,66
1620076078.793508,92
1620076078.797732,66
1620076080.714339,66
1620076080.762899,66
1620076083.612973,164
1620076083.616452,164
1620076083.658203,54
1620076088.633124,164
1620076088.638964,164
1620076088.694596,54
1620076093.641920,164
1620076093.645153,164
1620076093.689713,54
1620076094.515512,66
1620076094.535843,66
1620076096.240787,98
1620076097.269226,98
1620076098.264459,98
1620076098.651876,164
1620076098.657371,164
1620076098.697920,54
1620076099.266696,98
1620076100.264165,98
1620076101.266771,98
1620076102.264238,98
1620076103.266933,98
1620076103.670044,164
1620076103.673919,164
1620076103.717956,54
1620076104.264838,98
1620076105.265959,98
1620076106.289809,98
1620076106.361340,98
1620076107.307395,98
1620076107.425795,98
1620076107.431370,74
1620076107.540684,90
1620076107.545843,74
1620076107.643219,102
1620076108.499825,71
1620076108.685257,164
1620076108.689852,164
1620076108.736671,54
1620076109.533862,360
1620076109.680141,149
1620076109.722700,66
1620076113.697561,164
1620076113.702007,164
1620076113.743740,54
1620076115.118643,79
1620076118.706345,164
1620076118.711757,164
1620076118.752645,54
1620076123.721425,164
1620076123.727592,164
1620076123.782935,54
1620076123.836890,66
1620076123.948909,66
1620076125.836103,66
1620076125.951626,66
1620076128.735188,164
1620076128.795512,164
