time,size
1620018777.988659,972
1620018778.011523,67
1620018778.049707,1392
1620018778.049837,964
1620018778.073509,80
1620018778.079869,67
1620018778.081159,75
1620018778.116681,1181
1620018778.142118,67
1620018778.178226,1392
1620018778.178418,970
1620018778.201471,67
1620018778.241883,1392
1620018778.241883,963
1620018778.263596,67
1620018778.306327,1392
1620018778.306327,961
1620018778.311833,89
1620018778.312666,110
1620018778.312714,79
1620018778.312733,183
1620018778.312752,96
1620018778.313466,79
1620018778.318639,75
1620018778.327941,67
1620018778.339112,351
1620018778.339635,76
1620018778.352554,81
1620018778.352688,358
1620018778.352725,73
1620018778.375547,67
1620018778.378871,75
1620018778.384978,85
1620018778.386505,75
1620018778.391019,299
1620018778.391116,68
1620018778.391135,67
1620018778.391151,211
1620018778.394008,79
1620018778.403436,91
1620018778.406139,67
1620018778.422196,95
1620018778.423257,67
1620018778.439146,1392
1620018778.476090,1392
1620018778.479451,75
1620018778.481951,1392
1620018778.482378,1392
1620018778.482378,1392
1620018778.482378,617
1620018778.508596,67
1620018778.510494,67
1620018778.533628,427
1620018778.533718,71
1620018778.537637,75
1620018780.095420,1392
1620018780.095420,1392
1620018780.095646,1392
1620018780.095646,1392
1620018780.097931,1392
1620018780.097931,1392
1620018780.097931,1392
1620018780.097931,1392
1620018780.097931,743
1620018780.121280,67
1620018780.124555,67
1620018780.127435,67
1620018780.129233,67
1620018780.154135,67
1620018780.155896,212
1620018780.155937,181
1620018780.160542,75
1620018780.386003,164
1620018780.388134,164
1620018780.433149,54
1620018785.402559,164
1620018785.404099,164
1620018785.448137,54
1620018788.685532,360
1620018788.709338,149
1620018788.710613,66
1620018790.406968,164
1620018790.408570,164
1620018790.453104,54
1620018791.288769,98
1620018792.332219,98
1620018793.300090,98
1620018793.704216,71
1620018794.301170,98
1620018795.301490,98
1620018795.420512,164
1620018795.521228,164
1620018795.576852,54
1620018796.301693,98
1620018797.301583,98
1620018798.299508,98
1620018799.301761,98
1620018800.300014,98
1620018800.522492,164
1620018800.524238,164
1620018800.568924,54
1620018801.300673,98
1620018801.337622,98
1620018801.360077,98
1620018802.359335,98
1620018802.387274,98
1620018802.390359,74
1620018802.390359,74
1620018802.425585,90
1620018802.425673,102
1620018804.450866,66
1620018804.470571,66
1620018805.528604,164
1620018805.535384,164
1620018805.589605,54
1620018810.546575,164
1620018810.548148,164
1620018810.592483,54
1620018815.561627,164
1620018815.566305,164
1620018815.608851,54
1620018820.573924,164
1620018820.575731,164
1620018820.621476,54
1620018823.009834,66
1620018823.030598,66
1620018824.659038,78
1620018824.659205,78
1620018825.584763,164
1620018825.586753,164
1620018825.631888,54
1620018830.589900,164
1620018830.591744,164
1620018830.634950,54
1620018833.731028,66
1620018833.753898,66
1620018835.597236,164
1620018835.601923,164
1620018835.649490,54
1620018840.617227,164
1620018840.619295,164
1620018840.663807,54
1620018845.629859,164
1620018845.634815,164
1620018845.676602,54
1620018848.727063,360
1620018848.757186,149
1620018848.761097,66
1620018849.570895,66
1620018849.586777,66
1620018850.646308,164
1620018850.651071,164
1620018850.707091,54
1620018852.873485,92
1620018852.917722,66
1620018852.918674,92
1620018852.921167,66
1620018853.720890,71
1620018855.663471,164
1620018855.667864,164
1620018855.709763,54
1620018860.684881,164
1620018860.691044,164
1620018860.745984,54
1620018864.391770,98
1620018865.421836,98
1620018865.693437,164
1620018865.703331,164
1620018865.755054,54
1620018866.414927,98
1620018867.416419,98
1620018868.411304,98
1620018869.414683,98
1620018870.413447,98
1620018870.710707,164
1620018870.718170,164
1620018870.772937,54
1620018871.414112,98
1620018872.413592,98
1620018873.415387,98
1620018874.441822,98
1620018874.497261,98
1620018875.455588,98
1620018875.478370,98
1620018875.503868,74
1620018875.503868,74
1620018875.520202,90
1620018875.531652,102
1620018875.719745,164
1620018875.749998,164
1620018875.797609,54
1620018880.752070,164
1620018880.761485,164
1620018880.814919,54
1620018882.434885,79
1620018884.674637,78
1620018884.681870,78
1620018885.767691,164
1620018885.771263,164
1620018885.813289,54
1620018890.774161,164
1620018890.780736,164
1620018890.821645,54
1620018893.772789,66
1620018893.795491,66
1620018894.694525,66
1620018894.713062,66
1620018895.789514,164
1620018895.841477,164
1620018895.884899,54
1620018897.998298,66
1620018898.016333,66
1620018900.847669,164
1620018900.857378,164
1620018900.901288,54
1620018905.860792,164
1620018905.867186,164
1620018905.907183,54
1620018906.769111,74
1620018906.795731,90
1620018906.818572,1392
1620018906.854690,1392
1620018906.868571,75
1620018906.868571,344
1620018906.868571,140
1620018906.868571,1392
1620018906.868571,1392
1620018906.868571,1392
1620018906.868571,1392
1620018906.868571,1392
1620018906.868571,1392
1620018906.868571,1392
1620018906.868571,1392
1620018906.868571,1392
1620018906.868571,1392
1620018906.885345,1392
1620018906.895794,67
1620018906.898061,67
1620018906.903075,67
1620018906.905924,67
1620018906.906484,67
1620018906.910631,67
1620018906.925047,1390
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925047,1392
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1386
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1392
1620018906.925391,1392
