time,size
1620190056.616127,172
1620190056.623168,172
1620190056.629692,54
1620190056.630611,172
1620190056.637892,54
1620190056.646094,54
1620190056.684126,172
1620190056.689362,172
1620190056.701609,54
1620190056.702424,54
1620190056.703815,172
1620190056.717901,54
1620190056.720049,172
1620190056.733272,54
1620190056.759235,172
1620190056.762672,172
1620190056.773286,54
1620190056.781521,54
1620190056.786732,172
1620190056.802229,172
1620190056.806024,54
1620190056.821637,54
1620190056.833861,172
1620190056.843209,172
1620190056.854329,54
1620190056.861606,54
1620190056.865950,172
1620190056.877812,54
1620190056.883074,172
1620190056.901612,54
1620190056.906361,172
1620190056.923352,172
1620190056.926159,54
1620190056.939897,172
1620190056.942550,54
1620190056.956733,172
1620190056.957859,54
1620190056.973352,54
1620190056.988404,172
1620190057.006094,54
1620190057.014180,172
1620190057.022561,172
1620190057.029618,54
1620190057.037899,54
1620190057.058615,172
1620190057.069879,172
1620190057.077913,54
1620190057.078810,172
1620190057.087006,54
1620190057.093357,54
1620190057.093636,172
1620190057.109712,54
1620190057.118484,172
1620190057.134319,54
1620190057.142120,172
1620190057.157962,54
1620190057.161080,172
1620190057.173366,54
1620190057.184254,172
1620190057.197848,54
1620190057.197878,96
1620190057.200509,172
1620190057.232237,172
1620190057.245209,54
1620190057.248674,172
1620190057.297743,172
1620190057.297743,172
1620190057.311610,54
1620190057.314021,172
1620190057.317902,54
1620190057.322629,172
1620190057.326116,54
1620190057.341624,54
1620190057.346416,172
1620190057.354591,172
1620190057.366129,54
1620190057.373351,54
1620190057.378311,172
1620190057.397919,54
1620190057.414147,172
1620190057.427686,172
1620190057.429725,54
1620190057.446072,54
1620190057.447290,172
1620190057.461630,54
1620190057.470902,172
1620190057.485165,54
1620190057.487937,172
1620190057.501564,54
1620190057.502264,172
1620190057.517939,54
1620190057.527942,172
1620190057.541547,54
1620190057.542089,172
1620190057.557912,54
1620190057.561533,172
1620190057.582496,54
1620190057.596527,172
1620190057.600353,172
1620190057.614325,54
1620190057.623233,172
1620190057.637823,54
1620190057.640321,172
1620190057.653348,54
1620190057.666542,172
1620190057.674237,172
1620190057.686086,54
1620190057.693355,54
1620190057.707430,172
1620190057.726146,54
1620190057.730970,172
1620190057.746116,172
1620190057.749694,54
1620190057.762825,172
1620190057.766022,54
1620190057.781627,54
1620190057.795502,172
1620190057.811138,172
1620190057.813361,54
1620190057.827485,172
1620190057.829792,54
1620190057.845192,54
1620190057.845896,172
1620190057.861620,54
1620190057.897455,172
1620190057.897455,172
1620190057.897609,172
1620190057.917925,54
1620190057.947953,172
1620190057.952418,172
1620190057.961849,172
1620190057.966123,54
1620190057.981201,172
1620190057.981586,54
1620190057.997950,54
1620190058.001248,172
1620190058.013282,54
1620190058.023345,172
1620190058.037842,54
1620190058.046513,172
1620190058.054194,172
1620190058.061567,54
1620190058.069654,54
1620190058.073845,172
1620190058.094252,54
1620190058.103179,172
1620190058.117939,54
1620190058.121339,172
1620190058.133328,54
1620190058.136768,172
1620190058.149694,54
1620190058.154202,172
1620190058.173327,54
1620190058.197373,172
1620190058.210134,172
1620190058.213331,54
1620190058.220302,172
1620190058.229727,54
1620190058.237924,54
1620190058.245078,172
1620190058.261632,54
1620190058.276343,172
1620190058.282536,172
1620190058.293358,54
1620190058.301644,54
1620190058.307669,172
1620190058.323811,172
1620190058.326134,54
1620190058.341618,54
1620190058.348939,172
1620190058.364148,172
1620190058.366139,54
1620190058.373100,172
1620190058.381605,54
1620190058.389747,54
1620190058.405185,172
1620190058.421651,54
1620190058.429543,172
1620190058.440704,172
1620190058.445201,54
1620190058.453281,54
1620190058.461418,172
1620190058.477867,54
1620190058.497313,172
1620190058.502944,172
1620190058.517863,54
1620190058.519431,172
1620190058.533355,54
1620190058.534940,172
1620190058.549640,54
1620190058.552380,172
1620190058.565167,54
1620190058.592236,172
1620190058.602369,172
1620190058.606077,54
1620190058.606113,96
1620190058.616811,172
1620190058.629666,54
1620190058.634680,172
1620190058.666156,172
1620190058.686048,54
1620190058.708631,172
1620190058.708631,172
1620190058.721536,172
1620190058.726066,54
1620190058.766445,172
1620190058.766445,172
1620190058.770331,172
1620190058.781596,54
1620190058.781634,54
1620190058.781649,54
1620190058.789666,54
1620190058.804768,172
1620190058.821485,54
1620190058.827759,172
1620190058.844603,172
1620190058.846044,54
1620190058.862507,54
1620190058.868812,172
1620190058.880770,172
1620190058.885148,54
1620190058.893269,54
1620190058.909562,172
1620190058.926045,54
1620190058.934333,172
1620190058.944444,172
1620190058.949673,54
1620190058.957855,54
1620190059.007378,172
1620190059.007378,172
1620190059.009518,172
1620190059.021588,54
1620190059.032372,172
1620190059.041302,172
1620190059.046113,54
1620190059.054347,54
1620190059.064293,172
1620190059.077952,54
1620190059.089104,172
1620190059.099109,172
1620190059.109755,54
1620190059.113882,172
1620190059.117908,54
1620190059.133374,54
1620190059.137897,172
1620190059.157951,54
1620190059.170550,172
1620190059.188296,172
1620190059.189750,54
1620190059.203293,172
1620190059.205221,54
1620190059.221616,54
1620190059.237206,172
1620190059.251893,172
1620190059.253319,54
1620190059.260851,172
1620190059.269688,54
1620190059.277899,54
1620190059.307846,172
1620190059.317779,172
1620190059.325935,172
1620190059.326004,54
1620190059.332659,172
1620190059.333299,54
1620190059.341558,54
1620190059.349659,54
1620190059.366657,172
1620190059.382475,54
1620190059.389858,172
1620190059.406154,54
1620190059.406337,172
1620190059.421655,54
1620190059.423410,172
1620190059.438007,54
1620190059.447851,172
1620190059.461658,54
1620190059.480891,172
1620190059.488871,172
1620190059.493392,54
1620190059.501583,54
1620190059.512692,172
1620190059.523342,172
1620190059.525299,54
1620190059.541647,54
1620190059.545184,172
1620190059.565229,54
1620190059.569357,172
1620190059.589759,54
1620190059.617631,172
1620190059.617631,172
1620190059.630768,54
1620190059.634549,172
1620190059.643716,172
1620190059.653299,54
1620190059.658528,172
1620190059.661643,54
1620190059.677910,54
1620190059.683251,172
1620190059.701604,54
1620190059.728980,172
1620190059.728980,172
1620190059.731481,172
1620190059.742555,54
1620190059.749677,54
1620190059.764722,172
1620190059.781643,54
1620190059.788129,172
1620190059.805747,172
1620190059.806166,54
1620190059.821639,54
1620190059.846283,172
1620190059.846283,172
1620190059.861595,54
1620190059.871582,172
1620190059.886178,54
1620190059.894447,172
1620190059.905035,172
1620190059.909760,54
1620190059.917870,54
1620190059.926890,172
1620190059.941593,54
1620190059.951919,172
1620190059.962024,172
1620190059.965239,54
1620190059.974021,172
1620190059.981659,54
1620190059.989737,54
1620190059.991359,172
1620190060.005283,54
1620190060.023871,172
1620190060.035314,172
1620190060.038000,54
1620190060.053387,54
1620190060.065607,172
1620190060.073580,172
1620190060.086104,54
1620190060.093340,54
