time,size
1620073269.831208,172
1620073269.842747,54
1620073269.849855,54
1620073269.863848,172
1620073269.879864,54
1620073269.886818,172
1620073269.902828,54
1620073269.927891,172
1620073269.927891,172
1620073269.939779,172
1620073269.948140,54
1620073269.955424,54
1620073269.967957,172
1620073269.970913,172
1620073269.985532,54
1620073269.988114,172
1620073270.000938,54
1620073270.026518,172
1620073270.042897,172
1620073270.045537,54
1620073270.061163,54
1620073270.061471,172
1620073270.075517,54
1620073270.083331,172
1620073270.098128,54
1620073270.100258,172
1620073270.113764,54
1620073270.115556,172
1620073270.129086,54
1620073270.140609,172
1620073270.158196,54
1620073270.158990,172
1620073270.173676,54
1620073270.179966,421
1620073270.219455,172
1620073270.219455,172
1620073270.219502,172
1620073270.233640,54
1620073270.246590,172
1620073270.263368,172
1620073270.279139,54
1620073270.279489,136
1620073270.283346,92
1620073270.301875,54
1620073270.327348,196
1620073270.327393,92
1620073270.330757,54
1620073270.891734,336
1620073270.891734,190
1620073270.897442,1514
1620073270.897442,1514
1620073270.897442,1514
1620073270.897442,979
1620073270.898412,136
1620073270.905927,92
1620073270.907333,54
1620073270.914646,54
1620073270.914837,54
1620073270.921901,54
1620073271.026363,197
1620073271.026476,92
1620073271.032209,54
1620073280.853054,99
1620073280.872046,97
1620073280.872216,66
1620073280.875457,66
1620073280.881346,54
1620073281.567061,77
1620073281.605667,77
1620073281.607297,66
1620073284.260178,100
1620073284.266010,100
1620073284.330199,54
1620073308.563244,66
1620073308.571565,54
1620073312.534556,77
1620073312.568112,77
1620073312.571430,66
1620073314.260794,100
1620073314.269337,100
1620073314.285512,54
1620073324.602993,278
1620073324.630178,278
1620073324.640654,54
1620073324.905692,336
1620073324.910032,190
1620073324.912526,1514
1620073324.912526,1514
1620073324.912691,1514
1620073324.912691,1173
1620073324.914579,136
1620073324.917972,92
1620073324.923875,54
1620073324.924021,54
1620073324.931131,54
1620073324.931243,54
1620073324.931311,54
1620073324.931381,54
1620073324.931456,54
1620073324.931529,96
1620073324.981823,54
1620073325.007473,197
1620073325.007521,92
1620073325.014929,54
1620073325.014929,54
1620073325.038924,336
1620073325.047831,190
1620073325.047831,1514
1620073325.048010,1514
1620073325.048010,1514
1620073325.048010,1173
1620073325.051243,136
1620073325.055273,92
1620073325.065768,54
1620073325.065911,54
1620073325.072968,54
1620073325.147514,197
1620073325.147578,92
1620073325.154329,54
1620073343.521219,77
1620073343.557860,77
1620073343.560478,66
1620073344.261440,100
1620073344.301600,100
1620073344.371544,54
1620073363.580110,100
1620073363.599145,54
1620073363.600332,100
1620073363.640925,54
1620073371.920864,99
1620073371.940468,97
1620073371.950558,66
1620073374.262122,100
1620073374.265798,54
1620073374.269187,100
1620073374.341993,54
1620073374.535554,77
1620073374.570258,77
1620073374.572051,66
1620073375.264050,77
1620073375.282414,66
1620073404.262822,100
1620073404.273379,100
1620073404.292728,54
1620073405.471111,77
1620073405.508236,77
1620073405.513716,66
1620073434.262463,100
1620073434.287472,100
1620073434.302437,54
1620073436.464486,77
1620073436.499752,77
1620073436.522108,66
1620073462.895073,99
1620073462.913865,97
1620073462.922671,66
1620073464.262970,100
1620073464.268387,100
1620073464.283888,54
1620073467.444572,77
1620073467.477650,77
1620073467.480575,66
1620073494.263771,100
1620073494.274552,100
1620073494.290059,54
1620073495.276498,77
1620073495.280421,66
1620073498.399005,77
1620073498.434604,77
1620073498.438600,66
1620073504.258449,66
1620073504.299698,66
1620073524.264280,100
1620073524.270816,100
1620073524.287027,54
1620073529.396296,77
1620073529.447936,77
1620073529.451875,66
1620073553.899936,99
1620073553.914881,97
1620073553.920838,66
1620073554.264815,100
1620073554.273352,100
1620073554.291198,54
1620073560.334740,77
1620073560.372216,77
1620073560.376959,66
1620073564.318760,66
1620073564.327763,66
1620073564.572736,66
1620073564.574433,54
1620073564.593821,98
1620073564.824239,66
1620073564.834394,54
1620073565.258755,66
1620073565.264387,54
1620073565.594562,98
1620073566.219989,66
1620073566.224375,54
1620073566.595287,98
1620073567.596249,98
1620073568.092789,66
1620073568.094443,54
1620073568.597371,98
1620073569.600104,98
1620073570.600896,98
1620073571.619198,98
1620073571.876440,66
1620073571.884615,54
1620073572.602841,98
1620073573.605477,98
1620073574.638288,89
1620073574.658493,153
1620073574.667302,74
1620073574.679879,74
1620073574.685892,66
1620073574.690698,256
1620073574.700804,66
1620073574.701102,530
1620073574.701759,99
1620073574.708982,66
1620073574.708982,66
1620073579.436089,66
1620073579.444557,54
1620073584.264600,100
1620073584.272667,100
1620073584.290968,54
1620073591.308799,77
1620073591.345593,77
1620073591.347383,66
1620073594.579002,66
1620073594.584721,54
1620073614.265128,100
1620073614.271586,100
1620073614.289709,54
1620073615.289893,77
1620073615.291741,66
1620073622.270091,77
1620073622.309825,77
1620073622.311436,66
1620073624.847319,66
1620073624.855047,54
1620073644.265775,100
1620073644.290511,100
1620073644.305789,54
1620073644.904297,99
1620073644.921240,97
1620073644.950222,66
1620073653.267923,77
1620073653.306835,77
1620073653.312653,66
1620073663.574602,100
1620073663.594405,54
1620073663.594442,100
1620073663.653130,54
1620073674.266417,100
1620073674.271652,54
1620073674.274141,100
1620073674.336438,54
1620073684.229596,77
1620073684.305688,66
1620073684.665040,77
1620073684.668095,66
1620073686.395091,336
1620073686.395091,190
1620073686.403635,1514
1620073686.403635,1514
1620073686.403671,1514
1620073686.403671,1344
1620073686.403671,134
1620073686.405010,197
1620073686.408295,54
1620073686.408330,54
1620073686.409278,1514
1620073686.409278,496
