time,size
1619888547.471647,54
1619888547.471647,172
1619888547.474124,54
1619888547.504616,172
1619888547.519655,54
1619888547.542002,336
1619888547.542002,190
1619888547.542002,1514
1619888547.542002,1514
1619888547.542002,1514
1619888547.542002,1253
1619888547.542002,136
1619888547.542318,92
1619888547.542318,172
1619888547.542318,172
1619888547.546554,172
1619888547.557757,54
1619888547.558645,54
1619888547.578565,172
1619888547.594149,54
1619888547.605873,198
1619888547.605977,92
1619888547.608665,172
1619888547.616698,54
1619888547.624642,172
1619888547.632246,172
1619888547.645289,54
1619888547.673137,172
1619888547.673137,172
1619888547.688576,54
1619888547.691787,172
1619888547.708318,172
1619888547.710545,54
1619888547.741767,172
1619888547.755904,54
1619888547.756924,172
1619888547.774873,172
1619888547.782696,172
1619888547.793262,54
1619888547.835392,172
1619888547.837778,172
1619888547.854068,54
1619888547.854932,172
1619888547.868582,54
1619888547.870957,172
1619888547.890482,172
1619888547.905809,54
1619888547.922037,172
1619888547.968175,172
1619888547.968175,172
1619888547.968175,172
1619888547.981468,54
1619888547.981506,54
1619888547.993195,172
1619888548.023512,172
1619888548.032924,172
1619888548.041181,172
1619888548.041315,54
1619888548.056856,54
1619888548.081205,172
1619888548.096097,172
1619888548.106350,172
1619888548.109589,54
1619888548.132130,172
1619888548.147773,54
1619888548.173680,172
1619888548.173680,172
1619888548.188442,172
1619888548.192289,54
1619888548.211454,172
1619888548.228879,172
1619888548.230675,54
1619888548.252400,172
1619888548.261575,172
1619888548.267767,54
1619888548.290971,172
1619888548.305930,54
1619888548.330983,172
1619888548.330983,172
1619888548.335073,172
1619888548.344171,54
1619888548.368430,172
1619888548.380570,54
1619888548.401290,172
1619888548.421374,172
1619888548.425699,172
1619888548.441480,54
1619888548.466909,172
1619888548.479650,54
1619888548.479878,172
1619888548.487868,172
1619888548.501436,54
1619888548.509964,172
1619888548.539722,172
1619888548.554120,54
1619888548.555761,172
1619888548.589788,172
1619888548.594386,172
1619888548.603177,172
1619888548.606867,54
1619888548.621475,54
1619888548.634850,172
1619888548.651390,172
1619888548.667377,172
1619888548.667795,54
1619888548.700402,172
1619888548.712443,54
1619888548.716453,172
1619888548.732952,172
1619888548.749700,54
1619888548.773968,172
1619888548.781372,172
1619888548.795907,54
1619888548.798375,172
1619888548.807967,172
1619888548.825108,54
1619888548.830230,172
1619888548.853314,172
1619888548.869693,54
1619888548.879378,172
1619888548.895935,172
1619888548.915912,54
1619888548.926806,172
1619888548.951134,172
1619888548.960228,172
1619888548.968513,54
1619888548.976227,172
1619888548.985157,172
1619888548.990511,54
1619888549.019464,172
1619888549.033268,172
1619888549.035837,54
1619888549.061921,172
1619888549.066267,172
1619888549.081491,54
1619888549.090951,172
1619888549.104183,54
1619888549.114826,172
1619888549.124501,172
1619888549.141450,54
1619888549.146668,172
1619888549.183113,172
1619888549.195984,172
1619888549.201407,54
