time,size
1620137851.987623,100
1620137852.004552,54
1620137853.061827,97
1620137853.061901,66
1620137853.065919,66
1620137853.106871,66
1620137854.191198,77
1620137854.229012,77
1620137854.232177,66
1620137868.053925,100
1620137868.072041,54
1620137868.072083,100
1620137868.123924,54
1620137881.960505,100
1620137881.962224,54
1620137881.967241,100
1620137882.024094,54
1620137885.161993,77
1620137885.195230,77
1620137885.196793,66
1620137899.521919,99
1620137899.540968,97
1620137899.542527,66
1620137911.961097,100
1620137911.967160,100
1620137911.980260,54
1620137913.073691,97
1620137913.073691,66
1620137916.103965,77
1620137916.141248,77
1620137916.149660,66
1620137940.692748,77
1620137940.723630,66
1620137941.961756,100
1620137941.967375,100
1620137941.982699,54
1620137947.072366,77
1620137947.107301,77
1620137947.114114,66
1620137971.962309,100
1620137971.970285,100
1620137971.987816,54
1620137978.039983,77
1620137978.074298,77
1620137978.077231,66
1620137990.507733,99
1620137990.524511,97
1620137990.530270,66
1620138001.962003,100
1620138001.969962,100
1620138001.986604,54
1620138009.024666,77
1620138009.103967,66
1620138009.891335,77
1620138009.920539,66
1620138031.962746,100
1620138031.971614,100
1620138031.984515,54
1620138039.987625,77
1620138040.021846,66
1620138040.022752,77
1620138040.024529,66
1620138050.500295,295
1620138050.518530,146
1620138050.537954,54
1620138060.702312,77
1620138060.704927,66
1620138061.963257,100
1620138061.985834,100
1620138061.999729,54
1620138062.079813,66
1620138062.121066,66
1620138070.959524,77
1620138070.997971,66
1620138070.998018,77
1620138070.999665,66
1620138081.518831,99
1620138081.535425,97
1620138081.560126,66
1620138091.963871,100
1620138091.978411,100
1620138091.996643,54
1620138101.928791,77
1620138101.962246,66
1620138101.962286,77
1620138101.965093,66
1620138121.964493,100
1620138121.982620,100
1620138122.001816,54
1620138122.095943,66
1620138122.108018,66
1620138122.355217,98
1620138123.356519,98
1620138124.357048,98
1620138125.359901,98
1620138126.359830,98
1620138127.364069,98
1620138128.362700,98
1620138129.363340,98
1620138130.365848,98
1620138131.366136,98
1620138132.385992,89
1620138132.403173,153
1620138132.422686,74
1620138132.432030,74
1620138132.436983,66
1620138132.439703,256
1620138132.447387,66
1620138132.448357,530
1620138132.448405,99
1620138132.504142,66
1620138132.505220,66
1620138132.923365,77
1620138132.961951,77
1620138132.967254,66
1620138151.965065,100
1620138151.973234,100
1620138151.992458,54
1620138163.953603,77
1620138163.988072,77
1620138163.991243,66
1620138168.073357,100
